Industry_Energy,Industry_Finance,Industry_Government,Industry_Healthcare,Industry_Manufacturing,Industry_Media,Industry_Retail,Industry_Technology,Industry_Transportation,Country_Canada,Country_Germany,Country_India,Country_Japan,Country_Pakistan,Country_Singapore,Country_UAE,Country_UK,Country_USA,Remote_Work_Possibility_No,Remote_Work_Possibility_Yes,Company_Size_Medium,Company_Size_Startup,Education_Level,Automation_Level,AI_Tool_Usage,Hiring_Trend_2026,Years_Experience,Average_Salary_USD,Job_Growth_2030,Work_Hours_Per_Week,Performance_Score,Job_Satisfaction,Upskilling_Needed,Is_Machine_Learning,Is_Analyst
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,1,0,2,2,24,124389,10,37,4.1,2.14,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0,0,0,0,0,217487,5,50,3.51,2.03,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,1,1,2,18,122680,15,38,4.69,2.12,True,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,152221,39,50,4.17,3.98,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,2,2,2,8,184075,3,57,3.75,2.41,False,0,1
False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,2,2,2,1,8,145577,35,57,4.03,4.62,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,3,0,2,1,24,152642,23,52,2.76,1.05,True,0,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,1,2,0,3,202617,15,53,4.79,1.18,False,0,1
False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,0,1,1,24,126867,25,56,4.11,3.51,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,1,1,16,82032,8,49,4.99,3.42,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,1,1,0,19,35808,35,46,3.55,1.3,True,0,0
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0,2,2,16,188046,39,45,2.32,4.01,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,2,2,1,1,21,64833,35,55,3.53,2.79,False,0,0
False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,3,0,0,1,14,196994,14,32,4.92,2.12,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2,2,2,22,215803,5,43,3.03,3.11,False,0,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,2,2,2,2,24,132502,14,39,2.18,2.31,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,3,0,1,0,10,175977,-2,37,4.29,2.38,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,1,1,1,1,21,199048,13,42,3.11,2.36,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,0,1,1,20,123855,33,31,3.31,2.03,False,0,1
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,2,2,14,47842,44,37,2.99,4.46,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,2,17,64459,7,57,2.18,4.28,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,3,1,0,1,12,192555,32,35,2.92,1.41,False,0,0
False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,3,1,2,1,6,62137,44,32,3.58,1.79,False,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,2,2,1,23,218304,15,49,3.57,2.92,False,0,0
False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,2,2,0,12,194933,17,44,3.37,4.37,False,1,0
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0,1,19,211365,-9,55,2.88,1.89,True,1,0
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,2,1,0,5,55135,-3,56,2.25,4.13,True,0,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2,2,1,0,10,60662,2,36,2.48,4.95,False,0,1
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,0,2,0,24,118420,8,48,3.82,2.88,False,0,0
False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1,1,1,0,1,63016,41,59,2.92,4.22,False,0,1
False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1,1,2,0,108721,2,54,4.58,3.26,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1,0,1,2,24,107208,29,56,3.34,3.57,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,0,0,2,2,3,84276,3,46,3.78,3.35,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,2,0,2,0,15,207619,17,47,3.88,3.05,False,0,1
True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,1,2,212710,-3,56,4.75,1.0,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,2,0,0,18,99747,20,49,3.79,3.41,True,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,2,2,0,0,18,213332,30,36,4.7,4.56,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3,2,0,0,9,86803,9,41,3.97,1.83,False,0,0
False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,1,1,2,1,25,195336,37,35,4.97,4.46,True,0,0
False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,1,2,22,55498,43,40,4.27,1.4,False,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,1,1,14,181823,29,57,2.47,3.71,False,0,1
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,2,0,0,24,164945,10,45,3.83,1.77,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,2,0,1,1,16,174645,34,31,3.56,4.22,True,0,0
False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,3,0,2,0,2,48847,-10,31,4.46,3.91,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2,1,0,7,207834,14,34,3.29,2.08,False,0,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3,0,0,2,3,184353,44,39,2.47,3.4,True,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0,0,0,22,217263,-10,32,4.13,4.91,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,2,2,1,17,132287,41,36,2.92,1.96,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,2,2,0,10,112256,13,30,4.91,3.1,True,0,1
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,3,0,2,2,9,213538,43,60,2.24,3.96,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,3,2,0,0,8,123661,10,34,3.45,3.21,True,0,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1,0,2,1,12,70610,31,50,2.79,2.25,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,1,1,0,1,1,65962,44,32,2.05,1.84,True,0,1
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,1,0,1,23,207704,20,30,3.28,3.25,False,0,0
False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,2,2,2,1,0,110142,17,55,3.87,1.67,False,0,1
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,0,2,0,0,21,191469,1,34,2.2,4.26,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,0,0,2,25,218150,3,33,3.29,3.95,False,0,0
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0,1,3,168163,24,58,2.72,4.65,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,2,1,1,10,64138,36,39,4.22,2.78,True,0,1
False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,3,2,0,2,16,211852,9,38,2.47,4.3,False,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,1,0,2,9,136434,40,53,2.36,2.63,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2,0,2,2,11,184172,19,58,4.96,3.56,True,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,2,2,2,1,21,85999,19,50,3.38,2.9,True,0,1
False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0,1,2,24,35166,-1,45,3.76,3.55,True,0,1
False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,3,2,1,0,15,199275,24,41,2.47,2.23,False,1,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2,1,1,0,2,36205,8,58,2.13,2.5,True,1,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,2,2,2,2,1,148335,5,35,3.72,3.88,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,1,1,21,40925,24,46,4.01,1.87,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,0,0,1,12,38699,9,31,2.73,1.39,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,2,1,2,0,16,76879,4,32,4.39,4.6,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,4,41862,6,49,4.74,3.94,True,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,0,0,2,16,211129,-3,33,2.1,1.69,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,0,2,2,2,8,85148,41,30,2.73,2.06,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,2,0,0,0,20,139607,19,48,3.98,1.22,False,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1,2,1,0,19,154146,38,50,2.79,3.35,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,1,0,0,1,10,150167,5,60,4.94,2.59,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0,1,0,0,12,52654,36,37,4.02,3.42,False,0,1
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1,0,0,12,216495,-2,54,4.64,4.7,True,1,0
True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,3,2,2,0,5,52711,6,57,4.69,2.74,True,0,0
False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3,1,0,1,20,80988,43,50,4.56,3.09,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1,1,0,0,25,92542,13,30,4.08,2.12,True,0,0
False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,0,0,2,9,99432,21,56,3.74,3.74,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0,2,0,4,190102,33,45,2.26,3.45,False,0,0
False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0,0,1,1,19,170053,15,53,2.44,4.11,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,1,1,1,2,4,90966,12,37,2.15,2.57,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,2,2,17,133450,39,60,4.35,1.9,True,0,1
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0,2,2,2,21,136457,-5,36,2.01,1.77,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,1,1,2,25,44213,19,58,3.95,2.42,False,0,0
True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,2,2,2,18,66152,40,55,2.31,1.94,False,0,1
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,2,0,3,57154,20,54,4.7,1.72,True,0,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,1,1,1,7,155717,3,33,2.3,3.36,True,0,1
False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2,1,1,2,6,154244,-5,60,3.95,4.94,True,0,0
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,2,2,1,2,8,46910,-5,52,4.6,1.97,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,2,1,18,66894,36,38,4.06,4.72,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,2,1,0,11,204013,28,36,2.97,2.35,False,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,1,1,2,13,106228,7,37,4.05,4.01,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0,2,1,25,31064,-4,44,2.91,3.65,True,0,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,1,1,20,74486,25,59,2.94,3.76,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,2,1,0,2,12,148764,-3,39,3.62,1.2,False,0,1
False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0,1,2,2,8,195742,32,54,3.06,2.63,True,0,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,2,0,1,4,167062,17,45,4.68,1.81,False,1,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,2,2,2,22,132710,7,37,3.22,2.62,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2,1,1,2,6,196965,13,55,4.0,3.01,False,0,1
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,1,0,0,22,151036,-3,44,4.1,4.65,False,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,3,0,1,1,4,38696,25,60,2.79,1.09,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,1,1,1,25,142985,26,55,2.96,3.33,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0,2,0,2,8,103528,37,32,3.54,1.56,True,0,0
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0,1,9,210422,33,56,3.85,3.83,True,0,1
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,2,2,1,0,10,190745,8,39,2.7,4.29,True,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,2,0,1,2,2,82384,-3,43,3.99,3.65,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,1,2,2,2,6,106194,33,50,3.89,1.44,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,2,0,2,143726,19,50,2.34,3.65,True,0,1
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,1,1,2,14,208238,5,55,2.93,4.61,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2,2,2,0,25,185145,0,37,2.79,1.23,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,1,1,2,4,201677,29,37,2.71,1.1,True,0,1
False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,2,2,5,113875,26,42,3.85,1.94,True,0,1
False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2,1,1,2,17,59334,28,34,2.81,1.42,False,0,1
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,2,2,0,0,24,191308,30,49,3.72,4.84,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1,1,1,0,24,64403,1,49,2.98,4.54,False,0,0
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0,1,0,25,189186,12,33,3.29,1.47,True,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,2,1,0,0,12,217966,0,32,3.79,4.38,False,0,1
False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,1,1,2,1,11,142091,39,46,3.29,4.98,False,0,1
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3,0,2,1,8,125775,-4,41,2.02,4.49,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,2,2,23,190001,40,54,3.19,3.77,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1,2,0,0,0,67281,0,35,2.33,3.24,True,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,1,2,2,8,218465,30,32,2.29,2.1,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,1,2,2,13,116899,4,60,3.94,1.57,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,0,1,2,24,160164,-5,39,2.72,4.4,False,0,0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3,0,1,0,20,114469,-9,57,3.85,4.11,False,0,0
False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,17,34376,10,38,4.5,1.7,False,0,0
False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,3,1,2,2,11,188916,-10,56,4.99,4.95,True,0,0
False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,3,1,2,0,19,172075,27,56,4.91,2.85,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,2,0,1,0,177679,1,45,2.06,3.85,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,1,2,1,6,130595,28,38,3.04,1.8,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,2,0,17,215266,30,55,4.57,1.48,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0,1,2,21,73627,-1,45,4.32,1.96,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,1,0,2,9,163035,32,56,4.58,3.41,True,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,2,0,2,0,39014,1,46,2.4,2.99,True,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1,2,0,0,1,102291,32,45,3.0,2.99,True,0,1
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,1,0,19,72533,29,43,5.0,1.7,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,3,2,2,2,13,64791,30,50,4.45,1.61,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,2,0,2,17,92867,10,30,4.46,4.37,True,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,2,2,1,2,14,185660,38,31,2.75,4.97,False,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,1,1,2,9,30496,9,43,3.45,4.19,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0,0,0,17,133259,-9,38,3.43,1.62,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,3,1,1,0,4,191283,37,33,4.51,2.03,True,0,1
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,1,1,2,1,66030,-6,49,2.65,1.2,False,1,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,3,1,2,1,6,188369,0,33,3.02,4.87,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,2,2,0,24,103701,35,52,4.92,3.11,True,0,1
True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,2,1,1,6,198434,37,50,2.56,1.78,False,0,0
False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,1,2,0,1,8,178139,39,56,3.84,3.72,True,0,1
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,2,2,2,0,8,30996,5,56,2.09,1.48,False,0,0
False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,4,184154,26,46,3.41,4.99,True,0,0
False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,1,0,2,123234,21,46,2.32,2.43,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,3,2,0,1,1,35463,45,34,3.17,4.37,False,0,0
False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,1,2,1,2,18,170887,5,47,4.91,3.98,True,0,1
False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0,0,0,2,17,76231,16,36,2.99,1.37,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3,2,0,0,25,145516,8,47,4.03,4.46,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1,1,1,1,25,206266,28,32,3.06,1.83,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3,0,1,1,23,97013,16,59,3.17,2.22,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,3,1,2,0,8,107134,8,49,2.16,1.92,False,1,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,2,0,3,88226,44,40,3.81,4.71,True,0,1
False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1,2,2,22,98449,43,47,4.41,2.35,True,0,1
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,3,1,2,1,8,147527,36,39,3.74,3.92,True,0,1
False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,2,1,1,1,1,97060,23,57,4.72,4.71,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2,0,0,1,11,135920,44,60,4.04,4.21,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,3,0,1,0,6,32213,41,54,3.05,2.46,True,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,2,0,25,47065,20,35,4.49,1.28,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,2,0,0,1,1,218748,19,32,4.25,1.11,False,0,0
False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3,0,0,1,6,174674,16,55,3.34,2.96,True,0,0
False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,2,2,2,0,200869,19,31,2.65,3.52,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,3,0,0,1,1,93877,-10,59,2.4,1.68,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,2,1,1,25,50094,27,33,4.75,3.46,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1,1,1,1,23,141554,-3,48,4.32,3.03,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2,1,0,0,9,157056,10,40,4.12,4.6,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,2,2,0,0,4,191923,39,34,2.74,1.72,False,0,1
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,0,2,1,19,70519,-10,37,3.25,4.33,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1,2,1,9,160809,4,31,4.74,2.57,False,0,1
False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0,1,0,2,20,200588,40,52,4.95,4.29,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,1,2,1,11,151062,0,44,3.75,3.08,True,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,1,1,2,9,97386,17,52,3.88,1.76,True,0,0
False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2,2,0,0,6,138977,1,36,2.92,3.89,False,0,1
